Weapon_Name,Sub_Weapon,Special_Weapon,Class,Weapon_Img,Sub_Img,Special_Img,Class_Img,Special_Points,Thermal Ink,Ninja Squid,Object Shredder,Haunt,Comeback,Respawn Punisher,Opening Gambit,Last-Ditch Effort,Tenacity,Stealth Jump,Drop Roller,Ink Saver (Sub),Special Power Up,Quick Respawn,Intensify Action,Ink Saver (Main),Special Saver,Sub Resistance Up,Ink Recovery Up,Ink Resistance Up,Sub Power Up,Run Speed Up,Special Charge Up,Quick Super Jump,Swim Speed Up,Build_Count
Sorella Brella,Autobomb,Inkjet,Brella,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/8/8b/S3_Weapon_Main_Sorella_Brella.png/256px-S3_Weapon_Main_Sorella_Brella.png,https://cdn.wikimg.net/en/splatoonwiki/images/6/6d/S3_Weapon_Sub_Autobomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/8/80/S3_Weapon_Special_Inkjet.png/120px-S3_Weapon_Special_Inkjet.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/0/0d/S3_Icon_Brella.png/120px-S3_Icon_Brella.png,190.0,0.0,0.008333333333333333,0.0,0.0125,0.2125,0.0,0.008333333333333333,0.07083333333333333,0.0,0.0875,0.025,0.5333333333333333,5.504166666666666,1.3791666666666667,0.0125,5.920833333333333,2.6875,1.0875,0.5625,1.2375,0.0625,14.625,5.025,3.0166666666666666,11.095833333333333,240
Splash-o-matic,Burst Bomb,Crab Tank,Shooter,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/7/7b/S3_Weapon_Main_Splash-o-matic.png/256px-S3_Weapon_Main_Splash-o-matic.png,https://cdn.wikimg.net/en/splatoonwiki/images/3/3a/S3_Weapon_Sub_Burst_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/8/88/S3_Weapon_Special_Crab_Tank.png/120px-S3_Weapon_Special_Crab_Tank.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c8/S3_Icon_Shooter.png/120px-S3_Icon_Shooter.png,200.0,0.0,0.24267782426778242,0.18410041841004185,0.016736401673640166,0.08786610878661087,0.0,0.0041841004184100415,0.07531380753138076,0.0,0.7824267782426778,0.0041841004184100415,2.1464435146443517,0.2803347280334728,0.200836820083682,0.11297071129707113,0.16736401673640167,1.405857740585774,2.1087866108786613,2.690376569037657,2.799163179916318,5.523012552301255,0.9288702928870293,8.376569037656903,3.506276150627615,12.778242677824268,239
Splat Brella,Sprinkler,Triple Inkstrike,Brella,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/2/27/S3_Weapon_Main_Splat_Brella.png/256px-S3_Weapon_Main_Splat_Brella.png,https://cdn.wikimg.net/en/splatoonwiki/images/d/de/S3_Weapon_Sub_Sprinkler_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/3/3a/S3_Weapon_Special_Triple_Inkstrike.png/120px-S3_Weapon_Special_Triple_Inkstrike.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/0/0d/S3_Icon_Brella.png/120px-S3_Icon_Brella.png,200.0,0.0,0.02100840336134454,0.03361344537815126,0.004201680672268907,0.20168067226890757,0.008403361344537815,0.004201680672268907,0.226890756302521,0.0,0.21428571428571427,0.01680672268907563,0.39915966386554624,1.2058823529411764,1.6428571428571428,0.24369747899159663,7.718487394957983,2.008403361344538,1.3865546218487395,0.8781512605042017,2.5504201680672267,0.12605042016806722,14.239495798319327,3.735294117647059,3.23109243697479,10.323529411764707,238
Splat Charger,Splat Bomb,Ink Vac,Charger,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/4/41/S3_Weapon_Main_Splat_Charger.png/256px-S3_Weapon_Main_Splat_Charger.png,https://cdn.wikimg.net/en/splatoonwiki/images/8/81/S3_Weapon_Sub_Splat_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/cf/S3_Weapon_Special_Ink_Vac.png/120px-S3_Weapon_Special_Ink_Vac.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/a/a0/S3_Icon_Charger.png/120px-S3_Icon_Charger.png,190.0,0.0,0.004219409282700422,0.47257383966244726,0.05485232067510549,0.05063291139240506,0.21940928270042195,0.0,0.4177215189873418,0.012658227848101266,0.19831223628691982,0.02109704641350211,1.641350210970464,0.9957805907172996,1.6455696202531647,0.3459915611814346,7.594936708860759,1.1265822784810127,1.9282700421940928,2.4472573839662446,2.5780590717299576,0.3924050632911392,1.6244725738396624,4.9451476793248945,5.881856540084388,9.337552742616033,237
Splat Dualies,Suction Bomb,Crab Tank,Dualie,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/e/e8/S3_Weapon_Main_Splat_Dualies.png/256px-S3_Weapon_Main_Splat_Dualies.png,https://cdn.wikimg.net/en/splatoonwiki/images/f/f2/S3_Weapon_Sub_Suction_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/8/88/S3_Weapon_Special_Crab_Tank.png/120px-S3_Weapon_Special_Crab_Tank.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/b/b5/S3_Icon_Dualie.png/120px-S3_Icon_Dualie.png,190.0,0.0,0.0041841004184100415,0.012552301255230125,0.02510460251046025,0.8619246861924686,0.0,0.0041841004184100415,0.06694560669456066,0.0,0.9581589958158996,0.0,0.5941422594142259,0.17573221757322174,14.234309623430962,2.514644351464435,0.46443514644351463,2.489539748953975,1.7196652719665273,0.3054393305439331,2.778242677824268,0.20502092050209206,0.06276150627615062,1.5732217573221758,4.301255230125523,6.2510460251046025,239
Splat Roller,Curling Bomb,Big Bubbler,Roller,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c7/S3_Weapon_Main_Splat_Roller.png/256px-S3_Weapon_Main_Splat_Roller.png,https://cdn.wikimg.net/en/splatoonwiki/images/1/11/S3_Weapon_Sub_Curling_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/e/ef/S3_Weapon_Special_Big_Bubbler.png/120px-S3_Weapon_Special_Big_Bubbler.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/f/fb/S3_Icon_Roller.png/120px-S3_Icon_Roller.png,180.0,0.0,0.8708333333333333,0.004166666666666667,0.0,0.11666666666666667,0.0,0.029166666666666667,0.0125,0.0,0.9125,0.004166666666666667,1.2708333333333333,0.1125,2.4208333333333334,0.0875,0.6,1.375,2.529166666666667,0.49583333333333335,2.8125,0.1,0.07916666666666666,0.7166666666666667,10.741666666666667,14.158333333333333,240
Splatana Stamper,Burst Bomb,Zipcaster,Splatana,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/4/4d/S3_Weapon_Main_Splatana_Stamper.png/256px-S3_Weapon_Main_Splatana_Stamper.png,https://cdn.wikimg.net/en/splatoonwiki/images/3/3a/S3_Weapon_Sub_Burst_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/9/96/S3_Weapon_Special_Zipcaster.png/120px-S3_Weapon_Special_Zipcaster.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/7/7c/S3_Icon_Splatana.png/120px-S3_Icon_Splatana.png,210.0,0.0,0.008333333333333333,0.0,0.0125,0.9166666666666666,0.004166666666666667,0.020833333333333332,0.025,0.0,0.9916666666666667,0.0,0.25416666666666665,3.25,7.308333333333334,0.0,4.8625,1.1125,1.7125,0.9541666666666667,2.55,3.3125,0.07916666666666666,0.07916666666666666,4.079166666666667,7.654166666666667,240
Splatana Stamper Nouveau,Toxic Mist,Crab Tank,Splatana,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/7/71/S3_Weapon_Main_Splatana_Stamper_Nouveau.png/256px-S3_Weapon_Main_Splatana_Stamper_Nouveau.png,https://cdn.wikimg.net/en/splatoonwiki/images/6/6f/S3_Weapon_Sub_Toxic_Mist_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/8/88/S3_Weapon_Special_Crab_Tank.png/120px-S3_Weapon_Special_Crab_Tank.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/7/7c/S3_Icon_Splatana.png/120px-S3_Icon_Splatana.png,210.0,0.008333333333333333,0.0,0.004166666666666667,0.0,0.7791666666666667,0.0,0.004166666666666667,0.14166666666666666,0.0,0.9666666666666667,0.0,0.2625,0.7375,1.9291666666666667,0.0875,8.175,2.6083333333333334,1.425,1.1916666666666667,2.7583333333333333,0.2125,0.05,6.508333333333334,3.629166666666667,8.383333333333333,240
Splatana Wiper,Torpedo,Ultra Stamp,Splatana,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/e/e5/S3_Weapon_Main_Splatana_Wiper.png/256px-S3_Weapon_Main_Splatana_Wiper.png,https://cdn.wikimg.net/en/splatoonwiki/images/0/06/S3_Weapon_Sub_Torpedo_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/7/70/S3_Weapon_Special_Ultra_Stamp.png/120px-S3_Weapon_Special_Ultra_Stamp.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/7/7c/S3_Icon_Splatana.png/120px-S3_Icon_Splatana.png,190.0,0.0,0.02510460251046025,0.0041841004184100415,0.07531380753138076,0.7322175732217573,0.0,0.029288702928870293,0.058577405857740586,0.0,0.9581589958158996,0.0,2.3849372384937237,0.6778242677824268,17.334728033472803,0.09205020920502092,1.200836820083682,1.786610878661088,1.5188284518828452,0.502092050209205,2.3221757322175733,0.3389121338912134,0.0502092050209205,0.6778242677824268,4.7656903765690375,4.518828451882845,239
Splatana Wiper Deco,Squid Beakon,Tenta Missiles,Splatana,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/4/4a/S3_Weapon_Main_Splatana_Wiper_Deco.png/256px-S3_Weapon_Main_Splatana_Wiper_Deco.png,https://cdn.wikimg.net/en/splatoonwiki/images/f/f1/S3_Weapon_Sub_Squid_Beakon_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/3/3b/S3_Weapon_Special_Tenta_Missiles.png/120px-S3_Weapon_Special_Tenta_Missiles.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/7/7c/S3_Icon_Splatana.png/120px-S3_Icon_Splatana.png,190.0,0.008403361344537815,0.06722689075630252,0.0546218487394958,0.01680672268907563,0.5714285714285714,0.004201680672268907,0.004201680672268907,0.05042016806722689,0.01680672268907563,0.6932773109243697,0.037815126050420166,0.46638655462184875,0.8025210084033614,9.231092436974789,0.1134453781512605,0.9621848739495799,2.827731092436975,1.1596638655462186,0.8697478991596639,2.3487394957983194,7.319327731092437,0.453781512605042,6.617647058823529,3.6050420168067228,4.970588235294118,238
Splatterscope,Splat Bomb,Ink Vac,Charger,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/b/b2/S3_Weapon_Main_Splatterscope.png/256px-S3_Weapon_Main_Splatterscope.png,https://cdn.wikimg.net/en/splatoonwiki/images/8/81/S3_Weapon_Sub_Splat_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/cf/S3_Weapon_Special_Ink_Vac.png/120px-S3_Weapon_Special_Ink_Vac.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/a/a0/S3_Icon_Charger.png/120px-S3_Icon_Charger.png,190.0,0.0,0.004219409282700422,0.45569620253164556,0.05907172995780591,0.03375527426160337,0.21940928270042195,0.004219409282700422,0.459915611814346,0.016877637130801686,0.20253164556962025,0.004219409282700422,1.2067510548523206,1.0548523206751055,1.4135021097046414,0.10548523206751055,7.329113924050633,1.7721518987341771,1.9029535864978904,2.270042194092827,2.978902953586498,0.4177215189873418,1.729957805907173,5.594936708860759,5.286919831223629,9.337552742616033,237
Splattershot,Suction Bomb,Trizooka,Shooter,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/b/bf/S3_Weapon_Main_Splattershot.png/256px-S3_Weapon_Main_Splattershot.png,https://cdn.wikimg.net/en/splatoonwiki/images/f/f2/S3_Weapon_Sub_Suction_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/9/93/S3_Weapon_Special_Trizooka.png/120px-S3_Weapon_Special_Trizooka.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c8/S3_Icon_Shooter.png/120px-S3_Icon_Shooter.png,210.0,0.004166666666666667,0.10833333333333334,0.0375,0.008333333333333333,0.6041666666666666,0.004166666666666667,0.05416666666666667,0.19166666666666668,0.0,0.9375,0.008333333333333333,0.26666666666666666,0.21666666666666667,1.6416666666666666,6.2125,0.30833333333333335,2.154166666666667,1.7625,0.4791666666666667,3.2291666666666665,0.09166666666666666,0.4,4.458333333333333,3.595833333333333,12.6,240
Splattershot Jr.,Splat Bomb,Big Bubbler,Shooter,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/1/1e/S3_Weapon_Main_Splattershot_Jr..png/256px-S3_Weapon_Main_Splattershot_Jr..png,https://cdn.wikimg.net/en/splatoonwiki/images/8/81/S3_Weapon_Sub_Splat_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/e/ef/S3_Weapon_Special_Big_Bubbler.png/120px-S3_Weapon_Special_Big_Bubbler.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c8/S3_Icon_Shooter.png/120px-S3_Icon_Shooter.png,180.0,0.0,0.043478260869565216,0.030434782608695653,0.0,0.06956521739130435,0.008695652173913044,0.004347826086956522,0.5695652173913044,0.008695652173913044,0.5565217391304348,0.004347826086956522,15.143478260869566,0.3391304347826087,1.065217391304348,0.3,0.8391304347826087,1.3434782608695652,1.4782608695652173,3.034782608695652,1.9565217391304348,5.1521739130434785,0.43478260869565216,4.969565217391304,2.9217391304347826,5.065217391304348,230
Splattershot Nova,Point Sensor,Killer Wail 5.1,Shooter,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/1/10/S3_Weapon_Main_Splattershot_Nova.png/256px-S3_Weapon_Main_Splattershot_Nova.png,https://cdn.wikimg.net/en/splatoonwiki/images/d/dd/S3_Weapon_Sub_Point_Sensor_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/1/1a/S3_Weapon_Special_Killer_Wail_5.1.png/120px-S3_Weapon_Special_Killer_Wail_5.1.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c8/S3_Icon_Shooter.png/120px-S3_Icon_Shooter.png,190.0,0.05531914893617021,0.029787234042553193,0.08085106382978724,0.00425531914893617,0.0425531914893617,0.00851063829787234,0.3276595744680851,0.08936170212765958,0.00851063829787234,0.4765957446808511,0.01702127659574468,2.974468085106383,2.0042553191489363,1.8936170212765957,3.4085106382978725,1.5574468085106383,1.8212765957446808,1.6042553191489362,2.251063829787234,2.4170212765957446,4.714893617021277,5.170212765957447,8.740425531914894,2.5872340425531917,4.451063829787234,235
Splattershot Pro,Angle Shooter,Crab Tank,Shooter,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/7/77/S3_Weapon_Main_Splattershot_Pro.png/256px-S3_Weapon_Main_Splattershot_Pro.png,https://cdn.wikimg.net/en/splatoonwiki/images/3/3a/S3_Weapon_Sub_Angle_Shooter_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/8/88/S3_Weapon_Special_Crab_Tank.png/120px-S3_Weapon_Special_Crab_Tank.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c8/S3_Icon_Shooter.png/120px-S3_Icon_Shooter.png,180.0,0.012658227848101266,0.05907172995780591,0.0379746835443038,0.016877637130801686,0.4219409282700422,0.008438818565400843,0.029535864978902954,0.25316455696202533,0.016877637130801686,0.7805907172995781,0.012658227848101266,1.7257383966244726,0.5738396624472574,0.7763713080168776,6.312236286919831,5.4261603375527425,1.9915611814345993,1.8565400843881856,1.2869198312236287,2.8354430379746836,0.4177215189873418,0.9662447257383966,3.9240506329113924,2.970464135021097,9.438818565400844,237
Sploosh-o-matic,Curling Bomb,Ultra Stamp,Shooter,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/5/59/S3_Weapon_Main_Sploosh-o-matic.png/256px-S3_Weapon_Main_Sploosh-o-matic.png,https://cdn.wikimg.net/en/splatoonwiki/images/1/11/S3_Weapon_Sub_Curling_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/7/70/S3_Weapon_Special_Ultra_Stamp.png/120px-S3_Weapon_Special_Ultra_Stamp.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c8/S3_Icon_Shooter.png/120px-S3_Icon_Shooter.png,180.0,0.0,0.2634146341463415,0.06829268292682927,0.00975609756097561,0.2146341463414634,0.024390243902439025,0.05853658536585366,0.09268292682926829,0.01951219512195122,0.7024390243902439,0.06829268292682927,1.2097560975609756,1.3121951219512196,4.921951219512195,0.8048780487804879,1.7560975609756098,1.7024390243902439,1.5073170731707317,0.8878048780487805,2.648780487804878,0.6536585365853659,2.4292682926829268,2.790243902439024,4.409756097560976,14.746341463414634,205
Squeezer,Splash Wall,Trizooka,Shooter,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/cb/S3_Weapon_Main_Squeezer.png/256px-S3_Weapon_Main_Squeezer.png,https://cdn.wikimg.net/en/splatoonwiki/images/e/e8/S3_Weapon_Sub_Splash_Wall_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/9/93/S3_Weapon_Special_Trizooka.png/120px-S3_Weapon_Special_Trizooka.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c8/S3_Icon_Shooter.png/120px-S3_Icon_Shooter.png,220.0,0.016666666666666666,0.0,0.04583333333333333,0.0125,0.3458333333333333,0.008333333333333333,0.17916666666666667,0.06666666666666667,0.0,0.9458333333333333,0.0,0.4125,0.025,1.6791666666666667,0.0125,1.8375,1.4166666666666667,2.075,1.6166666666666667,4.491666666666666,0.0125,9.245833333333334,2.1166666666666667,3.720833333333333,12.129166666666666,240
Tenta Brella,Squid Beakon,Ink Vac,Brella,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/1/1e/S3_Weapon_Main_Tenta_Brella.png/256px-S3_Weapon_Main_Tenta_Brella.png,https://cdn.wikimg.net/en/splatoonwiki/images/f/f1/S3_Weapon_Sub_Squid_Beakon_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/cf/S3_Weapon_Special_Ink_Vac.png/120px-S3_Weapon_Special_Ink_Vac.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/0/0d/S3_Icon_Brella.png/120px-S3_Icon_Brella.png,190.0,0.008403361344537815,0.025210084033613446,0.07142857142857142,0.0,0.7016806722689075,0.004201680672268907,0.008403361344537815,0.0546218487394958,0.004201680672268907,0.773109243697479,0.004201680672268907,0.20168067226890757,0.7857142857142857,9.647058823529411,0.025210084033613446,5.920168067226891,2.4327731092436973,0.957983193277311,0.7478991596638656,1.3697478991596639,3.4243697478991595,1.453781512605042,1.7983193277310925,4.852941176470588,6.8277310924369745,238
Tenta Sorella Brella,Ink Mine,Trizooka,Brella,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/3/3f/S3_Weapon_Main_Tenta_Sorella_Brella.png/256px-S3_Weapon_Main_Tenta_Sorella_Brella.png,https://cdn.wikimg.net/en/splatoonwiki/images/9/90/S3_Weapon_Sub_Ink_Mine_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/9/93/S3_Weapon_Special_Trizooka.png/120px-S3_Weapon_Special_Trizooka.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/0/0d/S3_Icon_Brella.png/120px-S3_Icon_Brella.png,200.0,0.012552301255230125,0.0794979079497908,0.058577405857740586,0.0,0.7154811715481172,0.0,0.008368200836820083,0.14225941422594143,0.0041841004184100415,0.9079497907949791,0.0,0.100418410041841,0.06276150627615062,10.761506276150628,0.012552301255230125,4.577405857740586,2.485355648535565,1.6234309623430963,0.35564853556485354,1.7364016736401673,0.2301255230125523,0.9037656903765691,2.196652719665272,5.682008368200837,6.98326359832636,239
Tentatek Splattershot,Splat Bomb,Triple Inkstrike,Shooter,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/f/f1/S3_Weapon_Main_Tentatek_Splattershot.png/256px-S3_Weapon_Main_Tentatek_Splattershot.png,https://cdn.wikimg.net/en/splatoonwiki/images/8/81/S3_Weapon_Sub_Splat_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/3/3a/S3_Weapon_Special_Triple_Inkstrike.png/120px-S3_Weapon_Special_Triple_Inkstrike.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c8/S3_Icon_Shooter.png/120px-S3_Icon_Shooter.png,190.0,0.0,0.07531380753138076,0.012552301255230125,0.0041841004184100415,0.5648535564853556,0.0,0.012552301255230125,0.2719665271966527,0.0,0.9288702928870293,0.008368200836820083,0.895397489539749,0.28870292887029286,1.895397489539749,5.7447698744769875,0.39748953974895396,2.6569037656903767,2.01673640167364,0.8075313807531381,2.937238493723849,0.32217573221757323,0.698744769874477,5.673640167364017,3.510460251046025,10.368200836820083,239
Tri-Slosher,Toxic Mist,Inkjet,Slosher,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/d/dc/S3_Weapon_Main_Tri-Slosher.png/256px-S3_Weapon_Main_Tri-Slosher.png,https://cdn.wikimg.net/en/splatoonwiki/images/6/6f/S3_Weapon_Sub_Toxic_Mist_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/8/80/S3_Weapon_Special_Inkjet.png/120px-S3_Weapon_Special_Inkjet.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/2/2f/S3_Icon_Slosher.png/120px-S3_Icon_Slosher.png,180.0,0.0041841004184100415,0.27615062761506276,0.0,0.03347280334728033,0.6694560669456067,0.008368200836820083,0.0,0.07112970711297072,0.008368200836820083,0.799163179916318,0.14225941422594143,0.895397489539749,4.058577405857741,11.393305439330543,0.2928870292887029,0.9037656903765691,2.489539748953975,1.497907949790795,0.4100418410041841,2.510460251046025,0.2803347280334728,0.15481171548117154,2.1757322175732217,3.5606694560669454,6.2510460251046025,239
Tri-Slosher Nouveau,Fizzy Bomb,Tacticooler,Slosher,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/7/74/S3_Weapon_Main_Tri-Slosher_Nouveau.png/256px-S3_Weapon_Main_Tri-Slosher_Nouveau.png,https://cdn.wikimg.net/en/splatoonwiki/images/c/c4/S3_Weapon_Sub_Fizzy_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c0/S3_Weapon_Special_Tacticooler.png/120px-S3_Weapon_Special_Tacticooler.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/2/2f/S3_Icon_Slosher.png/120px-S3_Icon_Slosher.png,210.0,0.0,0.058577405857740586,0.0041841004184100415,0.012552301255230125,0.3514644351464435,0.012552301255230125,0.0041841004184100415,0.5146443514644351,0.0041841004184100415,0.8744769874476988,0.008368200836820083,5.046025104602511,4.7280334728033475,4.2217573221757325,0.02510460251046025,0.3807531380753138,2.3640167364016738,1.0794979079497908,0.5815899581589958,2.435146443514644,1.1171548117154813,0.1799163179916318,10.171548117154812,3.594142259414226,2.6234309623430963,239
Tri-Stringer,Toxic Mist,Killer Wail 5.1,Stringer,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/4/49/S3_Weapon_Main_Tri-Stringer.png/256px-S3_Weapon_Main_Tri-Stringer.png,https://cdn.wikimg.net/en/splatoonwiki/images/6/6f/S3_Weapon_Sub_Toxic_Mist_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/1/1a/S3_Weapon_Special_Killer_Wail_5.1.png/120px-S3_Weapon_Special_Killer_Wail_5.1.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/6/60/S3_Icon_Stringer.png/120px-S3_Icon_Stringer.png,190.0,0.28451882845188287,0.0041841004184100415,0.401673640167364,0.008368200836820083,0.016736401673640166,0.03347280334728033,0.0,0.5104602510460251,0.02510460251046025,0.1799163179916318,0.0,0.7740585774058577,1.5690376569037656,0.3807531380753138,0.1506276150627615,5.355648535564853,1.0543933054393306,2.1464435146443517,1.4686192468619246,2.811715481171548,0.8535564853556485,10.271966527196653,6.158995815899582,3.711297071129707,5.648535564853557,239
Undercover Brella,Ink Mine,Reefslider,Brella,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/5/5d/S3_Weapon_Main_Undercover_Brella.png/256px-S3_Weapon_Main_Undercover_Brella.png,https://cdn.wikimg.net/en/splatoonwiki/images/9/90/S3_Weapon_Sub_Ink_Mine_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/1/10/S3_Weapon_Special_Reefslider.png/120px-S3_Weapon_Special_Reefslider.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/0/0d/S3_Icon_Brella.png/120px-S3_Icon_Brella.png,180.0,0.02702702702702703,0.07657657657657657,0.06306306306306306,0.04054054054054054,0.26126126126126126,0.02252252252252252,0.04054054054054054,0.1891891891891892,0.018018018018018018,0.32432432432432434,0.036036036036036036,3.3783783783783785,5.95945945945946,4.7792792792792795,0.1981981981981982,1.936936936936937,2.0720720720720722,1.2387387387387387,2.0675675675675675,2.635135135135135,3.130630630630631,6.554054054054054,4.099099099099099,3.135135135135135,4.824324324324325,222
Undercover Sorella Brella,Torpedo,Splattercolor Screen,Brella,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/9/95/S3_Weapon_Main_Undercover_Sorella_Brella.png/256px-S3_Weapon_Main_Undercover_Sorella_Brella.png,https://cdn.wikimg.net/en/splatoonwiki/images/0/06/S3_Weapon_Sub_Torpedo_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/5/5c/S3_Weapon_Special_Splattercolor_Screen.png/120px-S3_Weapon_Special_Splattercolor_Screen.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/0/0d/S3_Icon_Brella.png/120px-S3_Icon_Brella.png,180.0,0.050505050505050504,0.025252525252525252,0.010101010101010102,0.010101010101010102,0.30303030303030304,0.0,0.015151515151515152,0.35858585858585856,0.015151515151515152,0.4797979797979798,0.015151515151515152,9.808080808080808,1.1818181818181819,2.015151515151515,0.15656565656565657,2.106060606060606,2.308080808080808,1.4343434343434343,2.393939393939394,2.888888888888889,1.6464646464646464,5.5353535353535355,4.0353535353535355,3.0606060606060606,5.601010101010101,198
Wellstring V,Autobomb,Ultra Stamp,Stringer,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/3/37/S3_Weapon_Main_Wellstring_V.png/256px-S3_Weapon_Main_Wellstring_V.png,https://cdn.wikimg.net/en/splatoonwiki/images/6/6d/S3_Weapon_Sub_Autobomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/7/70/S3_Weapon_Special_Ultra_Stamp.png/120px-S3_Weapon_Special_Ultra_Stamp.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/6/60/S3_Icon_Stringer.png/120px-S3_Icon_Stringer.png,200.0,0.09583333333333334,0.008333333333333333,0.35,0.0125,0.0625,0.020833333333333332,0.0125,0.5875,0.020833333333333332,0.4583333333333333,0.029166666666666667,1.4125,1.7,0.9541666666666667,0.29583333333333334,4.633333333333334,1.4916666666666667,1.7833333333333334,1.0916666666666666,2.970833333333333,0.6583333333333333,8.316666666666666,2.5625,3.8916666666666666,8.654166666666667,240
